INTERVAL_DATETIME,INTERVAL,INTERVAL_LENGTH,CONSUMPTION,UOM_E
7/11/2022 4:15,17,15,11.2,KWH
7/11/2022 4:30,18,15,12.36,KWH
7/11/2022 4:45,19,15,11.46,KWH
7/11/2022 5:00,20,15,11.7,KWH
7/11/2022 5:15,21,15,11.64,KWH
7/11/2022 5:30,22,15,11.34,KWH
7/11/2022 5:45,23,15,11.06,KWH
7/11/2022 6:00,24,15,11.46,KWH
7/11/2022 6:15,25,15,15.54,KWH
7/11/2022 6:30,26,15,11.6,KWH
7/11/2022 6:45,27,15,11.58,KWH
7/11/2022 7:00,28,15,11.9,KWH
7/11/2022 7:15,29,15,11.36,KWH
7/11/2022 7:30,30,15,11.32,KWH
7/11/2022 7:45,31,15,20.22,KWH
7/11/2022 8:00,32,15,19.62,KWH
7/11/2022 8:15,33,15,22.52,KWH
7/11/2022 8:30,34,15,26.26,KWH
7/11/2022 8:45,35,15,24.58,KWH
7/11/2022 9:00,36,15,22.98,KWH
7/11/2022 9:15,37,15,23.02,KWH
7/11/2022 9:30,38,15,23.5,KWH
7/11/2022 9:45,39,15,23.44,KWH
7/11/2022 10:00,40,15,24.78,KWH
7/11/2022 10:15,41,15,24.78,KWH
7/11/2022 10:30,42,15,22.36,KWH
7/11/2022 10:45,43,15,23.7,KWH
7/11/2022 11:00,44,15,23.72,KWH
7/11/2022 11:15,45,15,25.58,KWH
7/11/2022 11:30,46,15,21.54,KWH
7/11/2022 11:45,47,15,21.66,KWH
7/11/2022 12:00,48,15,23.6,KWH
7/11/2022 12:15,49,15,22.74,KWH
7/11/2022 12:30,50,15,20.94,KWH
7/11/2022 12:45,51,15,23.28,KWH
7/11/2022 13:00,52,15,21.36,KWH
7/11/2022 13:15,53,15,22.22,KWH
7/11/2022 13:30,54,15,24.08,KWH
7/11/2022 13:45,55,15,22.7,KWH
7/11/2022 14:00,56,15,23.6,KWH
7/11/2022 14:15,57,15,21.84,KWH
7/11/2022 14:30,58,15,26.08,KWH
7/11/2022 14:45,59,15,24.56,KWH
7/11/2022 15:00,60,15,22.6,KWH
7/11/2022 15:15,61,15,21.98,KWH
7/11/2022 15:30,62,15,23.58,KWH
7/11/2022 15:45,63,15,20.8,KWH
7/11/2022 16:00,64,15,21.84,KWH
7/11/2022 16:15,65,15,18.28,KWH
7/11/2022 16:30,66,15,19.48,KWH
7/11/2022 16:45,67,15,16.92,KWH
7/11/2022 17:00,68,15,19.24,KWH
7/11/2022 17:15,69,15,17.5,KWH
7/11/2022 17:30,70,15,17.52,KWH
7/11/2022 17:45,71,15,16.74,KWH
7/11/2022 18:00,72,15,15.22,KWH
7/11/2022 18:15,73,15,14.16,KWH
7/11/2022 18:30,74,15,12.6,KWH
7/11/2022 18:45,75,15,14.26,KWH
7/11/2022 19:00,76,15,19.52,KWH
7/11/2022 19:15,77,15,18.48,KWH
7/11/2022 19:30,78,15,14.04,KWH
7/11/2022 19:45,79,15,12.66,KWH
7/11/2022 20:00,80,15,11.44,KWH
7/11/2022 20:15,81,15,10.98,KWH
7/11/2022 20:30,82,15,11.18,KWH
7/11/2022 20:45,83,15,11.16,KWH
7/11/2022 21:00,84,15,11,KWH
7/11/2022 21:15,85,15,11.12,KWH
7/11/2022 21:30,86,15,11.34,KWH
7/11/2022 21:45,87,15,10.9,KWH
7/11/2022 22:00,88,15,10.84,KWH
7/11/2022 22:15,89,15,12.08,KWH
7/11/2022 22:30,90,15,11.74,KWH
7/11/2022 22:45,91,15,11.54,KWH
7/11/2022 23:00,92,15,11.34,KWH
7/11/2022 23:15,93,15,11.4,KWH
7/11/2022 23:30,94,15,10.98,KWH
7/11/2022 23:45,95,15,11,KWH
7/11/2022 0:00,96,15,11.68,KWH
8/11/2022 0:15,1,15,11.34,KWH
8/11/2022 0:30,2,15,10.88,KWH
8/11/2022 0:45,3,15,11.18,KWH
8/11/2022 1:00,4,15,11.26,KWH
8/11/2022 1:15,5,15,10.84,KWH
8/11/2022 1:30,6,15,10.74,KWH
8/11/2022 1:45,7,15,11.24,KWH
8/11/2022 2:00,8,15,11,KWH
8/11/2022 2:15,9,15,10.96,KWH
8/11/2022 2:30,10,15,11.36,KWH
8/11/2022 2:45,11,15,11.16,KWH
8/11/2022 3:00,12,15,10.66,KWH
8/11/2022 3:15,13,15,10.76,KWH
8/11/2022 3:30,14,15,11.18,KWH
8/11/2022 3:45,15,15,10.78,KWH
8/11/2022 4:00,16,15,10.66,KWH
8/11/2022 4:15,17,15,11,KWH
8/11/2022 4:30,18,15,10.8,KWH
8/11/2022 4:45,19,15,10.82,KWH
8/11/2022 5:00,20,15,11.14,KWH
8/11/2022 5:15,21,15,11.44,KWH
8/11/2022 5:30,22,15,10.9,KWH
8/11/2022 5:45,23,15,10.92,KWH
8/11/2022 6:00,24,15,11.48,KWH
8/11/2022 6:15,25,15,15.66,KWH
8/11/2022 6:30,26,15,18.4,KWH
8/11/2022 6:45,27,15,14.34,KWH
8/11/2022 7:00,28,15,14.72,KWH
8/11/2022 7:15,29,15,17.24,KWH
8/11/2022 7:30,30,15,14.54,KWH
8/11/2022 7:45,31,15,16.04,KWH
8/11/2022 8:00,32,15,14.82,KWH
8/11/2022 8:15,33,15,20.44,KWH
8/11/2022 8:30,34,15,23.82,KWH
8/11/2022 8:45,35,15,21.9,KWH
8/11/2022 9:00,36,15,23.32,KWH
8/11/2022 9:15,37,15,23.54,KWH
8/11/2022 9:30,38,15,22.92,KWH
8/11/2022 9:45,39,15,21.62,KWH
8/11/2022 10:00,40,15,23.94,KWH
8/11/2022 10:15,41,15,21.3,KWH
8/11/2022 10:30,42,15,21.46,KWH
8/11/2022 10:45,43,15,23.42,KWH
8/11/2022 11:00,44,15,26,KWH
8/11/2022 11:15,45,15,22.42,KWH
8/11/2022 11:30,46,15,22.9,KWH
8/11/2022 11:45,47,15,25.82,KWH
8/11/2022 12:00,48,15,20.22,KWH
8/11/2022 12:15,49,15,20.78,KWH
8/11/2022 12:30,50,15,22.28,KWH
8/11/2022 12:45,51,15,26.48,KWH
8/11/2022 13:00,52,15,25.32,KWH
8/11/2022 13:15,53,15,26.12,KWH
8/11/2022 13:30,54,15,23.98,KWH
8/11/2022 13:45,55,15,22.12,KWH
8/11/2022 14:00,56,15,21.86,KWH
8/11/2022 14:15,57,15,20.88,KWH
8/11/2022 14:30,58,15,23.02,KWH
8/11/2022 14:45,59,15,25.76,KWH
8/11/2022 15:00,60,15,24.04,KWH
8/11/2022 15:15,61,15,23.98,KWH
8/11/2022 15:30,62,15,24.5,KWH
8/11/2022 15:45,63,15,24.52,KWH
8/11/2022 16:00,64,15,25.4,KWH
8/11/2022 16:15,65,15,20.32,KWH
8/11/2022 16:30,66,15,19.3,KWH
8/11/2022 16:45,67,15,23.44,KWH
8/11/2022 17:00,68,15,18.02,KWH
8/11/2022 17:15,69,15,20.22,KWH
8/11/2022 17:30,70,15,19.68,KWH
8/11/2022 17:45,71,15,20.86,KWH
8/11/2022 18:00,72,15,16.34,KWH
8/11/2022 18:15,73,15,14.02,KWH
8/11/2022 18:30,74,15,14.36,KWH
8/11/2022 18:45,75,15,15.72,KWH
8/11/2022 19:00,76,15,21.7,KWH
8/11/2022 19:15,77,15,19,KWH
8/11/2022 19:30,78,15,14.38,KWH
8/11/2022 19:45,79,15,13.66,KWH
8/11/2022 20:00,80,15,13.32,KWH
8/11/2022 20:15,81,15,13.7,KWH
8/11/2022 20:30,82,15,13.8,KWH
8/11/2022 20:45,83,15,13.34,KWH
8/11/2022 21:00,84,15,16.38,KWH
8/11/2022 21:15,85,15,13.72,KWH
8/11/2022 21:30,86,15,11.84,KWH
8/11/2022 21:45,87,15,11.3,KWH
8/11/2022 22:00,88,15,11.76,KWH
8/11/2022 22:15,89,15,11.52,KWH
8/11/2022 22:30,90,15,11.42,KWH
8/11/2022 22:45,91,15,11.58,KWH
8/11/2022 23:00,92,15,11.86,KWH
8/11/2022 23:15,93,15,11.38,KWH
8/11/2022 23:30,94,15,11.18,KWH
8/11/2022 23:45,95,15,11.88,KWH
8/11/2022 0:00,96,15,12.04,KWH
9/11/2022 0:15,1,15,11.38,KWH
9/11/2022 0:30,2,15,11.52,KWH
9/11/2022 0:45,3,15,11.96,KWH
9/11/2022 1:00,4,15,11.24,KWH
9/11/2022 1:15,5,15,11.12,KWH
9/11/2022 1:30,6,15,11.58,KWH
9/11/2022 1:45,7,15,11.46,KWH
9/11/2022 2:00,8,15,11.12,KWH
9/11/2022 2:15,9,15,11.3,KWH
9/11/2022 2:30,10,15,11.62,KWH
9/11/2022 2:45,11,15,11.16,KWH
9/11/2022 3:00,12,15,11.14,KWH
9/11/2022 3:15,13,15,11.56,KWH
9/11/2022 3:30,14,15,11.48,KWH
9/11/2022 3:45,15,15,11.1,KWH
9/11/2022 4:00,16,15,11.3,KWH
9/11/2022 4:15,17,15,11.62,KWH
9/11/2022 4:30,18,15,11.18,KWH
9/11/2022 4:45,19,15,11.44,KWH
9/11/2022 5:00,20,15,12,KWH
9/11/2022 5:15,21,15,11.86,KWH
9/11/2022 5:30,22,15,11.5,KWH
9/11/2022 5:45,23,15,11.68,KWH
9/11/2022 6:00,24,15,12.1,KWH
9/11/2022 6:15,25,15,15.66,KWH
9/11/2022 6:30,26,15,11.9,KWH
9/11/2022 6:45,27,15,12.14,KWH
9/11/2022 7:00,28,15,12,KWH
9/11/2022 7:15,29,15,11.66,KWH
9/11/2022 7:30,30,15,12.42,KWH
9/11/2022 7:45,31,15,20.02,KWH
9/11/2022 8:00,32,15,20.66,KWH
9/11/2022 8:15,33,15,23.72,KWH
9/11/2022 8:30,34,15,26.92,KWH
9/11/2022 8:45,35,15,27.48,KWH
9/11/2022 9:00,36,15,26.6,KWH
9/11/2022 9:15,37,15,26.6,KWH
9/11/2022 9:30,38,15,28.58,KWH
9/11/2022 9:45,39,15,27.22,KWH
9/11/2022 10:00,40,15,27.46,KWH
9/11/2022 10:15,41,15,28.26,KWH
9/11/2022 10:30,42,15,29.82,KWH
9/11/2022 10:45,43,15,31.1,KWH
9/11/2022 11:00,44,15,29.26,KWH
9/11/2022 11:15,45,15,29.32,KWH
9/11/2022 11:30,46,15,27.78,KWH
9/11/2022 11:45,47,15,26.12,KWH
9/11/2022 12:00,48,15,29.14,KWH
9/11/2022 12:15,49,15,31.28,KWH
9/11/2022 12:30,50,15,29.14,KWH
9/11/2022 12:45,51,15,29.84,KWH
9/11/2022 13:00,52,15,29.26,KWH
9/11/2022 13:15,53,15,25.5,KWH
9/11/2022 13:30,54,15,24.86,KWH
9/11/2022 13:45,55,15,25.62,KWH
9/11/2022 14:00,56,15,28.78,KWH
9/11/2022 14:15,57,15,28.76,KWH
9/11/2022 14:30,58,15,30.32,KWH
9/11/2022 14:45,59,15,28.12,KWH
9/11/2022 15:00,60,15,26.82,KWH
9/11/2022 15:15,61,15,27.16,KWH
9/11/2022 15:30,62,15,26.2,KWH
9/11/2022 15:45,63,15,28.02,KWH
9/11/2022 16:00,64,15,26.26,KWH
9/11/2022 16:15,65,15,23.86,KWH
9/11/2022 16:30,66,15,22.98,KWH
9/11/2022 16:45,67,15,22.4,KWH
9/11/2022 17:00,68,15,24.86,KWH
9/11/2022 17:15,69,15,24.52,KWH
9/11/2022 17:30,70,15,18.48,KWH
9/11/2022 17:45,71,15,15.82,KWH
9/11/2022 18:00,72,15,15.68,KWH
9/11/2022 18:15,73,15,18.36,KWH
9/11/2022 18:30,74,15,16.86,KWH
9/11/2022 18:45,75,15,19.92,KWH
9/11/2022 19:00,76,15,22.52,KWH
9/11/2022 19:15,77,15,17.1,KWH
9/11/2022 19:30,78,15,19.98,KWH
9/11/2022 19:45,79,15,19.5,KWH
9/11/2022 20:00,80,15,15.82,KWH
9/11/2022 20:15,81,15,12.24,KWH
9/11/2022 20:30,82,15,12.82,KWH
9/11/2022 20:45,83,15,11,KWH
9/11/2022 21:00,84,15,11.52,KWH
9/11/2022 21:15,85,15,11.62,KWH
9/11/2022 21:30,86,15,11.18,KWH
9/11/2022 21:45,87,15,11.06,KWH
9/11/2022 22:00,88,15,11.52,KWH
9/11/2022 22:15,89,15,11.54,KWH
9/11/2022 22:30,90,15,12.7,KWH
9/11/2022 22:45,91,15,15.5,KWH
9/11/2022 23:00,92,15,13.24,KWH
9/11/2022 23:15,93,15,11.22,KWH
9/11/2022 23:30,94,15,11.04,KWH
9/11/2022 23:45,95,15,11.8,KWH
9/11/2022 0:00,96,15,11.8,KWH
10/11/2022 0:15,1,15,11.42,KWH
10/11/2022 0:30,2,15,11.56,KWH
10/11/2022 0:45,3,15,12.8,KWH
10/11/2022 1:00,4,15,11.68,KWH
10/11/2022 1:15,5,15,11.66,KWH
10/11/2022 1:30,6,15,11.56,KWH
10/11/2022 1:45,7,15,11.36,KWH
10/11/2022 2:00,8,15,11.08,KWH
10/11/2022 2:15,9,15,11.22,KWH
10/11/2022 2:30,10,15,11.48,KWH
10/11/2022 2:45,11,15,10.86,KWH
10/11/2022 3:00,12,15,10.8,KWH
10/11/2022 3:15,13,15,11.36,KWH
10/11/2022 3:30,14,15,11,KWH
10/11/2022 3:45,15,15,10.8,KWH
10/11/2022 4:00,16,15,11.12,KWH
10/11/2022 4:15,17,15,11.24,KWH
10/11/2022 4:30,18,15,10.78,KWH
10/11/2022 4:45,19,15,11.24,KWH
10/11/2022 5:00,20,15,11.68,KWH
10/11/2022 5:15,21,15,11.38,KWH
10/11/2022 5:30,22,15,11.18,KWH
10/11/2022 5:45,23,15,11.58,KWH
10/11/2022 6:00,24,15,11.62,KWH
10/11/2022 6:15,25,15,14.92,KWH
10/11/2022 6:30,26,15,11.68,KWH
10/11/2022 6:45,27,15,11.8,KWH
10/11/2022 7:00,28,15,11.44,KWH
10/11/2022 7:15,29,15,11.34,KWH
10/11/2022 7:30,30,15,14.02,KWH
10/11/2022 7:45,31,15,18,KWH
10/11/2022 8:00,32,15,19.02,KWH
10/11/2022 8:15,33,15,19.4,KWH
10/11/2022 8:30,34,15,18.16,KWH
10/11/2022 8:45,35,15,21.52,KWH
10/11/2022 9:00,36,15,20.18,KWH
10/11/2022 9:15,37,15,21.72,KWH
10/11/2022 9:30,38,15,24.4,KWH
10/11/2022 9:45,39,15,25.3,KWH
10/11/2022 10:00,40,15,26.08,KWH
10/11/2022 10:15,41,15,27.24,KWH
10/11/2022 10:30,42,15,27.1,KWH
10/11/2022 10:45,43,15,26.48,KWH
10/11/2022 11:00,44,15,29.08,KWH
10/11/2022 11:15,45,15,29.28,KWH
10/11/2022 11:30,46,15,29.5,KWH
10/11/2022 11:45,47,15,25.78,KWH
10/11/2022 12:00,48,15,24.74,KWH
10/11/2022 12:15,49,15,23.8,KWH
10/11/2022 12:30,50,15,25.18,KWH
10/11/2022 12:45,51,15,25.66,KWH
10/11/2022 13:00,52,15,25.68,KWH
10/11/2022 13:15,53,15,27.18,KWH
10/11/2022 13:30,54,15,28.2,KWH
10/11/2022 13:45,55,15,24.52,KWH
10/11/2022 14:00,56,15,24.3,KWH
10/11/2022 14:15,57,15,24.38,KWH
10/11/2022 14:30,58,15,26.54,KWH
10/11/2022 14:45,59,15,24.14,KWH
10/11/2022 15:00,60,15,24.76,KWH
10/11/2022 15:15,61,15,24.96,KWH
10/11/2022 15:30,62,15,24.44,KWH
10/11/2022 15:45,63,15,22.14,KWH
10/11/2022 16:00,64,15,21.56,KWH
10/11/2022 16:15,65,15,22.84,KWH
10/11/2022 16:30,66,15,22.18,KWH
10/11/2022 16:45,67,15,20.16,KWH
10/11/2022 17:00,68,15,20.94,KWH
10/11/2022 17:15,69,15,17.92,KWH
10/11/2022 17:30,70,15,18.92,KWH
10/11/2022 17:45,71,15,17.02,KWH
10/11/2022 18:00,72,15,16.62,KWH
10/11/2022 18:15,73,15,18.06,KWH
10/11/2022 18:30,74,15,16.42,KWH
10/11/2022 18:45,75,15,17.36,KWH
10/11/2022 19:00,76,15,23.04,KWH
10/11/2022 19:15,77,15,19.78,KWH
10/11/2022 19:30,78,15,15.56,KWH
10/11/2022 19:45,79,15,13.1,KWH
10/11/2022 20:00,80,15,12.22,KWH
10/11/2022 20:15,81,15,12.6,KWH
10/11/2022 20:30,82,15,12.16,KWH
10/11/2022 20:45,83,15,12.2,KWH
10/11/2022 21:00,84,15,18.04,KWH
10/11/2022 21:15,85,15,14.84,KWH
10/11/2022 21:30,86,15,15.7,KWH
10/11/2022 21:45,87,15,12.88,KWH
10/11/2022 22:00,88,15,11.4,KWH
10/11/2022 22:15,89,15,11.64,KWH
10/11/2022 22:30,90,15,11.2,KWH
10/11/2022 22:45,91,15,11.18,KWH
10/11/2022 23:00,92,15,11.64,KWH
10/11/2022 23:15,93,15,11.4,KWH
10/11/2022 23:30,94,15,11,KWH
10/11/2022 23:45,95,15,11.72,KWH
10/11/2022 0:00,96,15,12.12,KWH
11/11/2022 0:15,1,15,11.44,KWH
11/11/2022 0:30,2,15,11.32,KWH
11/11/2022 0:45,3,15,11.86,KWH
11/11/2022 1:00,4,15,11.2,KWH
11/11/2022 1:15,5,15,11.1,KWH
11/11/2022 1:30,6,15,11.4,KWH
11/11/2022 1:45,7,15,11.44,KWH
11/11/2022 2:00,8,15,11.02,KWH
11/11/2022 2:15,9,15,11.04,KWH
11/11/2022 2:30,10,15,11.32,KWH
11/11/2022 2:45,11,15,10.86,KWH
11/11/2022 3:00,12,15,10.78,KWH
11/11/2022 3:15,13,15,11.22,KWH
11/11/2022 3:30,14,15,11.12,KWH
11/11/2022 3:45,15,15,10.82,KWH
11/11/2022 4:00,16,15,11.02,KWH
11/11/2022 4:15,17,15,11.3,KWH
11/11/2022 4:30,18,15,10.8,KWH
11/11/2022 4:45,19,15,11.1,KWH
11/11/2022 5:00,20,15,11.66,KWH
11/11/2022 5:15,21,15,11.46,KWH
11/11/2022 5:30,22,15,11.2,KWH
11/11/2022 5:45,23,15,11.44,KWH
11/11/2022 6:00,24,15,11.72,KWH
11/11/2022 6:15,25,15,14.62,KWH
11/11/2022 6:30,26,15,11.78,KWH
11/11/2022 6:45,27,15,12.06,KWH
11/11/2022 7:00,28,15,11.7,KWH
11/11/2022 7:15,29,15,11.58,KWH
11/11/2022 7:30,30,15,12.06,KWH
11/11/2022 7:45,31,15,13.3,KWH
11/11/2022 8:00,32,15,13.46,KWH
11/11/2022 8:15,33,15,14.5,KWH
11/11/2022 8:30,34,15,23.2,KWH
11/11/2022 8:45,35,15,21.3,KWH
11/11/2022 9:00,36,15,21.18,KWH
11/11/2022 9:15,37,15,23.6,KWH
11/11/2022 9:30,38,15,19.14,KWH
11/11/2022 9:45,39,15,22.34,KWH
11/11/2022 10:00,40,15,21.5,KWH
11/11/2022 10:15,41,15,25.98,KWH
11/11/2022 10:30,42,15,23.38,KWH
11/11/2022 10:45,43,15,24.4,KWH
11/11/2022 11:00,44,15,22.78,KWH
11/11/2022 11:15,45,15,23.6,KWH
11/11/2022 11:30,46,15,22.06,KWH
11/11/2022 11:45,47,15,18.78,KWH
11/11/2022 12:00,48,15,26.36,KWH
11/11/2022 12:15,49,15,23.32,KWH
11/11/2022 12:30,50,15,18.38,KWH
11/11/2022 12:45,51,15,16.22,KWH
11/11/2022 13:00,52,15,18.44,KWH
11/11/2022 13:15,53,15,18.2,KWH
11/11/2022 13:30,54,15,17.6,KWH
11/11/2022 13:45,55,15,24.52,KWH
11/11/2022 14:00,56,15,25.28,KWH
11/11/2022 14:15,57,15,22.2,KWH
11/11/2022 14:30,58,15,24.82,KWH
11/11/2022 14:45,59,15,19.66,KWH
11/11/2022 15:00,60,15,17.56,KWH
11/11/2022 15:15,61,15,15.26,KWH
11/11/2022 15:30,62,15,16.98,KWH
11/11/2022 15:45,63,15,16.02,KWH
11/11/2022 16:00,64,15,14.88,KWH
11/11/2022 16:15,65,15,18.52,KWH
11/11/2022 16:30,66,15,14.76,KWH
11/11/2022 16:45,67,15,13.78,KWH
11/11/2022 17:00,68,15,13.7,KWH
11/11/2022 17:15,69,15,12.48,KWH
11/11/2022 17:30,70,15,12.84,KWH
11/11/2022 17:45,71,15,12.64,KWH
11/11/2022 18:00,72,15,12.26,KWH
11/11/2022 18:15,73,15,12.62,KWH
11/11/2022 18:30,74,15,12.92,KWH
11/11/2022 18:45,75,15,14.54,KWH
11/11/2022 19:00,76,15,19.62,KWH
